0.0000000	0.7665113	-0.3214468	2.2424687	-1.9210219	0.2806862	-0.0000000	-0.2134126	0.1806945	0.0722608	1.5707963	0.0000000	-2.0943951	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	2.3666132	10.4179550	61.5463226	-70.7093895	-17.7263375	-0.3477271	
0.0010000	0.7665125	-0.3214416	2.2424995	-1.9210573	0.2806774	-0.0000002	-0.2134116	0.1806942	0.0722559	1.5707969	0.0000000	-2.0944028	0.0023668	0.0104198	0.0615450	-0.0707087	-0.0177273	-0.0003480	2.3671020	10.4233350	61.5422632	-70.7071833	-17.7292984	-0.3486699	
0.0020000	0.7665161	-0.3214260	2.2425918	-1.9211633	0.2806508	-0.0000007	-0.2134085	0.1806934	0.0722411	1.5707988	-0.0000000	-2.0944258	0.0047345	0.0208505	0.1230817	-0.1414128	-0.0354607	-0.0006980	2.3685678	10.4394713	61.5300915	-70.7005747	-17.7381762	-0.3514956	
0.0030000	0.7665220	-0.3213999	2.2427456	-1.9213401	0.2806064	-0.0000016	-0.2134035	0.1806921	0.0722164	1.5708017	0.0000000	-2.0944642	0.0071043	0.0313031	0.1846019	-0.2121080	-0.0532061	-0.0010518	2.3710109	10.4663643	61.5098012	-70.6895391	-17.7529701	-0.3562077	
0.0040000	0.7665303	-0.3213633	2.2429610	-1.9215875	0.2805443	-0.0000028	-0.2133964	0.1806902	0.0721818	1.5708061	-0.0000000	-2.0945180	0.0094770	0.0417882	0.2460975	-0.2827899	-0.0709694	-0.0014113	2.3744323	10.5040186	61.4813880	-70.6740647	-17.7736798	-0.3628057	
0.0050000	0.7665409	-0.3213163	2.2432378	-1.9219057	0.2804645	-0.0000044	-0.2133872	0.1806878	0.0721374	1.5708115	0.0000000	-2.0945872	0.0118537	0.0523167	0.3075604	-0.3534539	-0.0887565	-0.0017784	2.3788313	10.5524259	61.4448506	-70.6541144	-17.8002945	-0.3712935	
0.0060000	0.7665540	-0.3212587	2.2435761	-1.9222944	0.2803668	-0.0000064	-0.2133761	0.1806848	0.0720831	1.5708184	-0.0000000	-2.0946719	0.0142352	0.0628993	0.3689825	-0.4240955	-0.1065733	-0.0021550	2.3842093	10.6115923	61.4001824	-70.6296657	-17.8328125	-0.3816707	
0.0070000	0.7665694	-0.3211905	2.2439758	-1.9227538	0.2802513	-0.0000087	-0.2133629	0.1806813	0.0720189	1.5708266	-0.0000000	-2.0947719	0.0166227	0.0735466	0.4303557	-0.4947104	-0.1244258	-0.0025429	2.3905664	10.6815141	61.3473746	-70.6006620	-17.8712228	-0.3939427	
0.0080000	0.7665872	-0.3211116	2.2444368	-1.9232838	0.2801180	-0.0000115	-0.2133476	0.1806773	0.0719448	1.5708361	-0.0000000	-2.0948875	0.0190170	0.0842689	0.4916722	-0.5652941	-0.1423194	-0.0029440	2.3979032	10.7621877	61.2864228	-70.5670559	-17.9155150	-0.4081121	
0.0090000	0.7666074	-0.3210219	2.2449591	-1.9238844	0.2799667	-0.0000146	-0.2133303	0.1806727	0.0718609	1.5708471	0.0000000	-2.0950185	0.0214191	0.0950776	0.5529235	-0.6358417	-0.1602604	-0.0033603	2.4062208	10.8536147	61.2173137	-70.5287833	-17.9656783	-0.4241833	
