0.0000000	5.6242753
0.0050000	17.6344170
0.0100000	-147.8513690
0.0150000	-22.1600792
0.0200000	-14.4269651
0.0250000	-29.0647624
0.0300000	-60.0276447
0.0350000	-50.1725658
0.0400000	-153.0466674
0.0450000	-260.0329535
0.0500000	-478.1926423
0.0550000	-482.5675306
0.0600000	-599.4855748
0.0650000	-902.2928830
0.0700000	-678.7934375
0.0750000	-688.9891786
0.0800000	-691.5443155
0.0850000	-670.4503669
0.0900000	-684.6201430
0.0950000	504.1108305
0.1000000	577.7211169
0.1050000	576.8010453
0.1100000	576.8016909
0.1150000	576.7968370
0.1200000	576.7554336
0.1250000	576.7848685
0.1300000	576.7448023
0.1350000	576.7510029
0.1400000	576.7371265
0.1450000	576.7267361
0.1500000	576.7160726
0.1550000	576.7042329
0.1600000	576.6915311
0.1650000	576.6781697
0.1700000	576.6642848
0.1750000	576.6498420
0.1800000	576.6347898
0.1850000	576.6191521
0.1900000	576.6029786
0.1950000	576.5862951
0.2000000	576.5691153
0.2050000	576.5514577
0.2100000	576.5333442
0.2150000	576.5147957
0.2200000	576.4958319
0.2250000	576.4764725
0.2300000	576.4567365
0.2350000	576.4366429
0.2400000	576.4162100
0.2450000	576.3954558
0.2500000	576.3743978
0.2550000	576.3530533
0.2600000	576.3314389
0.2650000	576.3095710
0.2700000	576.2874656
0.2750000	576.2651383
0.2800000	576.2426045
0.2850000	576.2198790
0.2900000	576.1969765
0.2950000	576.1739115
0.3000000	576.1506981
0.3050000	576.1273503
0.3100000	576.1038818
0.3150000	576.0803064
0.3200000	576.0566374
0.3250000	576.0328884
0.3300000	576.0090727
0.3350000	575.9852036
0.3400000	575.9612946
0.3450000	575.9373590
0.3500000	575.9134106
0.3550000	575.8894629
0.3600000	575.8655298
0.3650000	575.8416255
0.3700000	575.8177644
0.3750000	575.7939614
0.3800000	575.7702318
0.3850000	575.7465916
0.3900000	575.7230584
0.3950000	575.6996554
0.4000000	575.6764588
0.4050000	575.6530064
0.4100000	575.6305681
0.4150000	575.6090383
0.4200000	575.5884395
0.4250000	575.5688781
0.4300000	575.5505731
0.4350000	575.5316194
0.4400000	575.4878584
0.4450000	576.9922841
0.4500000	546.3490220
0.4550000	528.1411069
0.4600000	523.6380536
0.4650000	521.5615383
0.4700000	454.0440745
0.4750000	463.4594873
0.4800000	215.3428093
0.4850000	241.4138097
0.4900000	287.0933640
0.4950000	732.8679867
0.5000000	730.9454267
0.5050000	750.8531323
0.5100000	747.4343516
0.5150000	795.7681127
0.5200000	788.1320953
0.5250000	773.0601322
0.5300000	1027.6967855
0.5350000	1091.1984086
0.5400000	1165.1315701
0.5450000	1191.6487628
0.5500000	1182.5015730
0.5550000	1169.7609758
0.5600000	1172.2742848
0.5650000	1291.0495492
0.5700000	1285.2414336
0.5750000	1297.4940669
0.5800000	1024.7154513
0.5850000	1249.8082543
0.5900000	1233.0788190
0.5950000	1261.5199881
0.6000000	1251.8483013
0.6050000	1253.5787939
0.6100000	1272.8394011
0.6150000	1273.8799634
0.6200000	1240.6407439
0.6250000	1243.7650181
0.6300000	1226.4940679
0.6350000	1212.7312092
0.6400000	1151.6559440
0.6450000	1117.0815473
0.6500000	1418.6042050
0.6550000	1442.8269590
0.6600000	1510.8638739
0.6650000	1481.5266427
0.6700000	1496.3067606
0.6750000	1577.1435495
0.6800000	1482.6188901
0.6850000	1441.7840212
0.6900000	1442.1073841
0.6950000	1436.6507131
0.7000000	1446.5689605
0.7050000	1503.1870473
0.7100000	1474.8369490
0.7150000	1546.3093693
0.7200000	1533.8651546
0.7250000	1294.4388393
0.7300000	1324.2274251
0.7350000	1480.2453966
0.7400000	1499.1645131
0.7450000	1518.2561063
0.7500000	1519.7420922
0.7550000	1525.0203057
0.7600000	1371.0876848
0.7650000	1359.1199938
0.7700000	1468.9355789
0.7750000	1369.3865206
0.7800000	1354.0192465
0.7850000	1376.4346743
0.7900000	1359.4104901
0.7950000	1366.6477140
0.8000000	1372.4338973
0.8050000	1371.6689424
0.8100000	1372.2940776
0.8150000	1367.3388695
0.8200000	1379.2773634
0.8250000	1454.2285142
0.8300000	1271.7734250
0.8350000	1279.1612610
0.8400000	1330.3898971
0.8450000	1323.5446014
0.8500000	1304.5231428
