0.0000000	-1.6613788
0.0050000	-1.6613769
0.0100000	-1.6613642
0.0150000	-1.6613308
0.0200000	-1.6612681
0.0250000	-1.6611687
0.0300000	-1.6610265
0.0350000	-1.6608367
0.0400000	-1.6605958
0.0450000	-1.6603018
0.0500000	-1.6599539
0.0550000	-1.6595529
0.0600000	-1.6591007
0.0650000	-1.6586010
0.0700000	-1.6580584
0.0750000	-1.6574789
0.0800000	-1.6568696
0.0850000	-1.6562386
0.0900000	-1.6555946
0.0950000	-1.6549472
0.1000000	-1.6543063
0.1050000	-1.6536802
0.1100000	-1.6530709
0.1150000	-1.6524788
0.1200000	-1.6519045
0.1250000	-1.6513482
0.1300000	-1.6508106
0.1350000	-1.6502920
0.1400000	-1.6497928
0.1450000	-1.6493135
0.1500000	-1.6488543
0.1550000	-1.6484158
0.1600000	-1.6479982
0.1650000	-1.6476019
0.1700000	-1.6472272
0.1750000	-1.6468743
0.1800000	-1.6465437
0.1850000	-1.6462355
0.1900000	-1.6459500
0.1950000	-1.6456874
0.2000000	-1.6454480
0.2050000	-1.6452319
0.2100000	-1.6450393
0.2150000	-1.6448704
0.2200000	-1.6447253
0.2250000	-1.6446042
0.2300000	-1.6445070
0.2350000	-1.6444340
0.2400000	-1.6443851
0.2450000	-1.6443604
0.2500000	-1.6443600
0.2550000	-1.6443838
0.2600000	-1.6444317
0.2650000	-1.6445039
0.2700000	-1.6446001
0.2750000	-1.6447204
0.2800000	-1.6448646
0.2850000	-1.6450326
0.2900000	-1.6452243
0.2950000	-1.6454395
0.3000000	-1.6456781
0.3050000	-1.6459398
0.3100000	-1.6462244
0.3150000	-1.6465318
0.3200000	-1.6468616
0.3250000	-1.6472136
0.3300000	-1.6475875
0.3350000	-1.6479830
0.3400000	-1.6483999
0.3450000	-1.6488376
0.3500000	-1.6492960
0.3550000	-1.6497746
0.3600000	-1.6502730
0.3650000	-1.6507909
0.3700000	-1.6513278
0.3750000	-1.6518834
0.3800000	-1.6524571
0.3850000	-1.6530485
0.3900000	-1.6536572
0.3950000	-1.6542826
0.4000000	-1.6549243
0.4050000	-1.6555802
0.4100000	-1.6562418
0.4150000	-1.6568992
0.4200000	-1.6575427
0.4250000	-1.6581635
0.4300000	-1.6587534
0.4350000	-1.6593053
0.4400000	-1.6598132
0.4450000	-1.6602725
0.4500000	-1.6606796
0.4550000	-1.6610327
0.4600000	-1.6613309
0.4650000	-1.6615752
0.4700000	-1.6617676
0.4750000	-1.6619118
0.4800000	-1.6620125
0.4850000	-1.6620761
0.4900000	-1.6621099
0.4950000	-1.6621229
0.5000000	-1.6621248
0.5050000	-1.6621386
0.5100000	-1.6622328
0.5150000	-1.6624800
0.5200000	-1.6629440
0.5250000	-1.6636806
0.5300000	-1.6647370
0.5350000	-1.6661520
0.5400000	-1.6679561
0.5450000	-1.6701717
0.5500000	-1.6728127
0.5550000	-1.6758848
0.5600000	-1.6793854
0.5650000	-1.6833035
0.5700000	-1.6876196
0.5750000	-1.6923058
0.5800000	-1.6973254
0.5850000	-1.7026329
0.5900000	-1.7081740
0.5950000	-1.7138850
0.6000000	-1.7196929
0.6050000	-1.7255305
0.6100000	-1.7313834
0.6150000	-1.7372520
0.6200000	-1.7431364
0.6250000	-1.7490369
0.6300000	-1.7549535
0.6350000	-1.7608866
0.6400000	-1.7668364
0.6450000	-1.7728030
0.6500000	-1.7787866
0.6550000	-1.7847875
0.6600000	-1.7908059
0.6650000	-1.7968419
0.6700000	-1.8028958
0.6750000	-1.8089677
0.6800000	-1.8150578
0.6850000	-1.8211664
0.6900000	-1.8272937
0.6950000	-1.8334397
0.7000000	-1.8396048
0.7050000	-1.8457890
0.7100000	-1.8519927
0.7150000	-1.8582159
0.7200000	-1.8644588
0.7250000	-1.8707217
0.7300000	-1.8770047
0.7350000	-1.8833080
0.7400000	-1.8896317
0.7450000	-1.8959761
0.7500000	-1.9023412
0.7550000	-1.9087273
0.7600000	-1.9151345
0.7650000	-1.9215630
0.7700000	-1.9280129
0.7750000	-1.9344844
0.7800000	-1.9409775
0.7850000	-1.9474926
0.7900000	-1.9540296
0.7950000	-1.9605888
0.8000000	-1.9671703
0.8050000	-1.9737741
0.8100000	-1.9804005
0.8150000	-1.9870494
0.8200000	-1.9937211
0.8250000	-2.0004157
0.8300000	-2.0071332
0.8350000	-2.0138737
0.8400000	-2.0206374
0.8450000	-2.0274243
0.8500000	-2.0342344
0.8550000	-2.0410680
0.8600000	-2.0479249
0.8650000	-2.0548053
0.8700000	-2.0617093
0.8750000	-2.0686368
0.8800000	-2.0755879
0.8850000	-2.0825626
0.8900000	-2.0895610
0.8950000	-2.0965830
0.9000000	-2.1036287
0.9050000	-2.1106808
0.9100000	-2.1176564
0.9150000	-2.1244635
0.9200000	-2.1310199
0.9250000	-2.1372530
0.9300000	-2.1431006
0.9350000	-2.1485106
0.9400000	-2.1534419
0.9450000	-2.1578638
0.9500000	-2.1617570
0.9550000	-2.1651131
0.9600000	-2.1679353
0.9650000	-2.1702379
0.9700000	-2.1720465
0.9750000	-2.1733983
0.9800000	-2.1743417
0.9850000	-2.1749364
0.9900000	-2.1752531
0.9950000	-2.1753739
1.0000000	-2.1753917
1.0050000	-2.1753739
1.0100000	-2.1752531
1.0150000	-2.1749364
1.0200000	-2.1743418
1.0250000	-2.1733985
1.0300000	-2.1720468
1.0350000	-2.1702383
1.0400000	-2.1679359
1.0450000	-2.1651138
1.0500000	-2.1617578
1.0550000	-2.1578647
1.0600000	-2.1534429
1.0650000	-2.1485117
