0.0050000	0.7494444	0.2039768	-1.8653557	-1.6613789	0.8213519	0.0000000	-0.2101123	0.1355231	0.1253746	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0100000	0.7494514	0.2039613	-1.8653578	-1.6613964	0.8213449	0.0000000	-0.2101147	0.1355238	0.1253724	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0150000	0.7494993	0.2038563	-1.8653724	-1.6615160	0.8212970	0.0000000	-0.2101312	0.1355285	0.1253573	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0200000	0.7496249	0.2035809	-1.8654106	-1.6618297	0.8211715	0.0000000	-0.2101745	0.1355409	0.1253178	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0250000	0.7498605	0.2030635	-1.8654821	-1.6624186	0.8209358	0.0000000	-0.2102557	0.1355641	0.1252436	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0300000	0.7502341	0.2022417	-1.8655947	-1.6633529	0.8205622	0.0000000	-0.2103847	0.1356010	0.1251259	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0350000	0.7507689	0.2010622	-1.8657542	-1.6646919	0.8200274	0.0000000	-0.2105696	0.1356538	0.1249571	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0400000	0.7514835	0.1994804	-1.8659641	-1.6664836	0.8193128	0.0000000	-0.2108171	0.1357245	0.1247312	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0450000	0.7523916	0.1974604	-1.8662255	-1.6687651	0.8184047	0.0000000	-0.2111324	0.1358146	0.1244433	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0500000	0.7535022	0.1949749	-1.8665369	-1.6715620	0.8172941	0.0000000	-0.2115194	0.1359251	0.1240899	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0550000	0.7548195	0.1920051	-1.8668942	-1.6748891	0.8159769	0.0000000	-0.2119802	0.1360567	0.1236692	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0600000	0.7563426	0.1885412	-1.8672908	-1.6787495	0.8144537	0.0000000	-0.2125157	0.1362096	0.1231803	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0650000	0.7580664	0.1845820	-1.8677176	-1.6831356	0.8127299	0.0000000	-0.2131249	0.1363835	0.1226240	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0700000	0.7599810	0.1801355	-1.8681638	-1.6880282	0.8108153	0.0000000	-0.2138058	0.1365780	0.1220023	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0750000	0.7620720	0.1752194	-1.8686167	-1.6933973	0.8087243	0.0000000	-0.2145545	0.1367918	0.1213187	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0800000	0.7643212	0.1698610	-1.8690629	-1.6992018	0.8064751	0.0000000	-0.2153659	0.1370236	0.1205779	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0850000	0.7667062	0.1640982	-1.8694883	-1.7053901	0.8040902	0.0000000	-0.2162332	0.1372714	0.1197861	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
0.0900000	0.7692010	0.1579794	-1.8698792	-1.7118997	0.8015953	0.0000000	-0.2171483	0.1375329	0.1189507	1.5707964	-0.0000000	-1.5707963	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	
